chr	start	end	gene_ids	gene_symbols
chr11	120000	4160000	ENSG00000252187.1;ENSG00000249086.1;ENSG00000265587.1;ENSG00000229512.1;ENSG00000235027.1;ENSG00000230834.1;ENSG00000232495.2;ENSG00000229368.1;ENSG00000236710.1;ENSG00000234791.1;ENSG00000224513.2;ENSG00000263365.1;ENSG00000230483.1;ENSG00000221019.1;ENSG00000240801.1;ENSG00000230080.2;ENSG00000185101.13;ENSG00000231487.1;ENSG00000230851.1;ENSG00000264671.1;ENSG00000177236.3;ENSG00000255284.2;ENSG00000255142.1;ENSG00000255108.1;ENSG00000269915.1;ENSG00000183020.14;ENSG00000129744.3;ENSG00000167311.14;ENSG00000183734.5;ENSG00000182272.12;ENSG00000177951.17;ENSG00000174672.16;ENSG00000110665.12;ENSG00000110619.18;ENSG00000247473.2;ENSG00000177697.19;ENSG00000110651.12;ENSG00000238184.1;ENSG00000099834.19;ENSG00000129757.15;ENSG00000184524.6;ENSG00000177830.18;ENSG00000129749.3;ENSG00000270921.1;ENSG00000279672.2;ENSG00000236041.1;ENSG00000177685.17;ENSG00000284639.1;ENSG00000255367.3;ENSG00000183562.3;ENSG00000287935.1;ENSG00000285644.1;ENSG00000117984.15;ENSG00000177030.18;ENSG00000069696.7;ENSG00000184545.11;ENSG00000177106.16;ENSG00000166492.9;ENSG00000205866.4;ENSG00000205865.4;ENSG00000177225.17;ENSG00000130600.19;ENSG00000255141.1;ENSG00000174775.18;ENSG00000185885.17;ENSG00000244242.2;ENSG00000185201.17;ENSG00000142089.17;ENSG00000206013.2;ENSG00000167244.21;ENSG00000099869.8;ENSG00000254647.7;ENSG00000129965.15;ENSG00000185507.21;ENSG00000053918.18;ENSG00000229414.2;ENSG00000237941.2;ENSG00000269821.1;ENSG00000205869.2;ENSG00000205867.3;ENSG00000196224.7;ENSG00000241598.5;ENSG00000185940.10;ENSG00000205864.1;ENSG00000233930.4;ENSG00000230724.9;ENSG00000229671.3;ENSG00000232987.2;ENSG00000254872.3;ENSG00000285985.1;ENSG00000227306.1;ENSG00000280279.1;ENSG00000185522.9;ENSG00000254815.6;ENSG00000161328.11;ENSG00000130592.17;ENSG00000199038.1;ENSG00000247095.3;ENSG00000264493.1;ENSG00000265258.1;ENSG00000263421.1;ENSG00000207805.1;ENSG00000182208.14;ENSG00000184350.11;ENSG00000182170.3;ENSG00000236301.5;ENSG00000214026.11;ENSG00000226416.1;ENSG00000198788.9;ENSG00000215182.6;ENSG00000117983.17;ENSG00000255177.2;ENSG00000184956.16;ENSG00000205531.13;ENSG00000232390.3;ENSG00000236987.2;ENSG00000174885.13;ENSG00000110713.17;ENSG00000177947.14;ENSG00000238161.1;ENSG00000189398.5;ENSG00000021762.20;ENSG00000288675.1;ENSG00000148985.20;ENSG00000142102.16;ENSG00000181649.8;ENSG00000070047.13;ENSG00000177595.19;ENSG00000184363.10;ENSG00000177666.17;ENSG00000177700.6;ENSG00000230593.3;ENSG00000283787.2;ENSG00000185627.18;ENSG00000174915.12;ENSG00000099849.15;ENSG00000177105.10;ENSG00000177963.15;ENSG00000243562.2;ENSG00000023191.17;ENSG00000201616.1;ENSG00000222561.1;ENSG00000251934.1;ENSG00000222225.1;ENSG00000207308.1;ENSG00000238304.1;ENSG00000276951.1;ENSG00000273813.1;ENSG00000280136.2;ENSG00000250397.2;ENSG00000250644.3;ENSG00000287484.1;ENSG00000255229.1;ENSG00000254559.1;ENSG00000254468.2;ENSG00000255089.1;ENSG00000251661.3;ENSG00000255328.1;ENSG00000270972.1;ENSG00000277290.1;ENSG00000288681.1;ENSG00000255026.1;ENSG00000255533.1;ENSG00000254910.1;ENSG00000285581.1;ENSG00000224555.3;ENSG00000255232.1;ENSG00000286275.1;ENSG00000255158.1;ENSG00000284779.2;ENSG00000255237.1;ENSG00000254739.1;ENSG00000288033.1;ENSG00000254757.1;ENSG00000284605.1;ENSG00000287312.1;ENSG00000287906.1;ENSG00000254592.1;ENSG00000236264.5;ENSG00000230980.1;ENSG00000177600.9;ENSG00000223688.2;ENSG00000240385.1;ENSG00000237226.1;ENSG00000167325.15;ENSG00000255276.1;ENSG00000188076.3;ENSG00000268320.4;ENSG00000070031.4;ENSG00000185187.13;ENSG00000142082.15;ENSG00000110628.16;ENSG00000254827.6;ENSG00000177542.11;ENSG00000199785.1;ENSG00000207008.1;ENSG00000255522.1;ENSG00000167323.12;ENSG00000228661.1;ENSG00000149043.16;ENSG00000177156.11;ENSG00000180176.15;ENSG00000177042.16;ENSG00000130598.16;ENSG00000130595.19;ENSG00000078902.16;ENSG00000255153.1;ENSG00000182048.11;ENSG00000070985.13;ENSG00000064201.16;ENSG00000214063.11;ENSG00000223756.7;ENSG00000184281.15;ENSG00000005801.18	AC051649.1;AC051649.12;AC068580.1;AC068580.5;AC068580.6;AC068580.7;AC069287.1;AC090587.4;AC108448.2;AC108448.3;AC109309.4;AC123788.1;AC124057.5;AC127526.1;AC132217.4;AC139143.2;ANO9;AP006285.7;AP006294.2;AP006477.1;AP006621.1;AP006621.5;AP006621.6;AP006621.8;AP006621.9;AP2A2;ART1;ART5;ASCL2;B4GALNT4;BET1L;BRSK2;C11orf21;CARS1;CARS1-AS1;CD151;CD81;CD81-AS1;CDHR5;CDKN1C;CEND1;CHID1;CHRNA10;CICP23;CMB9-55F22.1;COX6CP18;CRACR2B;CTC-342M10.1;CTC-342M10.2;CTC-343N3.1;CTD-2245O6.4;CTD-2544D21.2;CTSD;DEAF1;DRD4;DUSP8;EPS8L2;FAM86GP;FAM99A;FAM99B;GATD1;H19;HNRNPA1P76;HRAS;IFITM1;IFITM10;IFITM2;IFITM3;IFITM5;IGF2;IGF2-AS;INS;INS-IGF2;IRF7;KCNQ1;KCNQ1-AS1;KCNQ1DN;KCNQ1OT1;KRTAP5-1;KRTAP5-2;KRTAP5-3;KRTAP5-4;KRTAP5-5;KRTAP5-6;KRTAP5-AS1;LINC01001;LINC01150;LINC01219;LINC02688;LINC02689;LINC02708;LINC02887;LMNTD2;LMNTD2-AS1;LRRC56;LSP1;MIR210;MIR210HG;MIR4298;MIR4686;MIR4687;MIR483;MOB2;MRGPRE;MRGPRG;MRGPRG-AS1;MRPL23;MRPL23-AS1;MUC2;MUC5AC;MUC5B;MUC5B-AS1;MUC6;NAP1L4;NDUFA5P1;NDUFA5P8;NLRP6;NUP98;ODF3;OR7E117P;OR7E12P;OSBPL5;PANO1;PGAP2;PGGHG;PHLDA2;PHRF1;PIDD1;PKP3;PNPLA2;POLR2L;PPIAP40;PRR33;PSMD13;PTDSS2;RASSF7;RHOG;RIC8A;RN7SL838P;RNH1;RNU1-91P;RNU6-1025P;RNU6-1143P;RNU6-447P;RNU6-878P;RNU7-50P;RP11-11A9.1;RP11-11A9.2;RP11-1228E12.2;RP11-1391J7.1;RP11-295K3.1;RP11-295K3.2;RP11-304M2.3;RP11-304M2.5;RP11-304M2.6;RP11-326C3.10;RP11-326C3.11;RP11-326C3.12;RP11-326C3.15;RP11-326C3.16;RP11-326C3.17;RP11-326C3.2;RP11-326C3.4;RP11-326C3.7;RP11-371C18.3;RP11-438N5.2;RP11-438N5.4;RP11-532E4.3;RP11-754B17.1;RP11-889I17.2;RP13-317D12.3;RP13-46H24.1;RP13-46H24.3;RP13-726E6.1;RP13-726E6.2;RP13-726E6.4;RP13-726E6.5;RP5-1173A5.1;RPL26P30;RPL36AP39;RPLP2;RPS24P14;RPS29P20;RPS3AP39;RRM1;RRM1-AS1;SCGB1C1;SCGB1C2;SCT;SIGIRR;SIRT3;SLC22A18;SLC22A18AS;SLC25A22;SNORA52;SNORA54;SNRPCP5;STIM1;STIM1-AS1;SYT8;TALDO1;TH;TMEM80;TNNI2;TNNT3;TOLLIP;TOLLIP-AS1;TRPC2;TRPM5;TSPAN32;TSPAN4;TSSC2;TSSC4;ZNF195
chr11	4160000	4640000	ENSG00000221030.1;ENSG00000171987.3;ENSG00000254480.2;ENSG00000237272.2;ENSG00000175800.5;ENSG00000221996.6;ENSG00000232268.7;ENSG00000226288.3;ENSG00000196778.4;ENSG00000181963.5;ENSG00000225101.6;ENSG00000197790.1;ENSG00000226616.1;ENSG00000171999.7;ENSG00000231548.2;ENSG00000255387.1;ENSG00000167325.15;ENSG00000284306.1;ENSG00000284546.1;ENSG00000283873.1;ENSG00000284018.1;ENSG00000236175.3;ENSG00000132109.10;ENSG00000167333.13	AC010930.1;C11orf40;LINC02749;OR51R1P;OR52B3P;OR52B4;OR52I1;OR52I2;OR52K1;OR52K2;OR52K3P;OR52M1;OR52M2P;OR52P2P;OR55B1P;RDXP1;RRM1;SSU72P2;SSU72P3;SSU72P4;SSU72P5;SSU72P6;TRIM21;TRIM68
chr11	4640000	4800000	ENSG00000271602.1;ENSG00000167346.8;ENSG00000180723.6;ENSG00000197674.7;ENSG00000272664.1;ENSG00000197428.3;ENSG00000180785.10;ENSG00000167332.9;ENSG00000280021.2;ENSG00000272559.1;ENSG00000273051.1;ENSG00000272634.2;ENSG00000201980.1	KRT8P49;MMP26;OR51A9P;OR51C1P;OR51C4P;OR51D1;OR51E1;OR51E2;OR51F1;OR51F3P;OR51F4P;OR51F5P;SNORA62
chr11	4800000	5000000	ENSG00000167346.8;ENSG00000205496.1;ENSG00000227023.1;ENSG00000205497.5;ENSG00000225003.1;ENSG00000197023.6;ENSG00000176895.9;ENSG00000197984.4;ENSG00000176925.8;ENSG00000278870.2;ENSG00000176893.6;ENSG00000176904.3;ENSG00000198217.4;ENSG00000176951.6;ENSG00000176922.5;ENSG00000176900.2;ENSG00000279270.2;ENSG00000231070.1	MMP26;OR51A2;OR51A3P;OR51A4;OR51A5P;OR51A6P;OR51A7;OR51A8P;OR51F2;OR51G1;OR51G2;OR51H1;OR51H2P;OR51N1P;OR51S1;OR51T1;OR52R1;OR52Y1P
chr11	5000000	5080000	ENSG00000167346.8;ENSG00000176798.3;ENSG00000224300.1;ENSG00000176787.2;ENSG00000230261.1;ENSG00000205495.1	MMP26;OR51L1;OR51P1P;OR52E2;OR52J2P;OR52J3
chr11	5080000	5160000	ENSG00000236897.1;ENSG00000205494.9;ENSG00000171944.2;ENSG00000273085.3;ENSG00000176787.2;ENSG00000226157.1;ENSG00000203560.3;ENSG00000237354.1	AC113331.9;OR52A4P;OR52A5;OR52E1;OR52E2;OR52E3P;OR52J1P;OR52S1P
chr11	5160000	5360000	ENSG00000224091.1;ENSG00000260629.2;ENSG00000284931.1;ENSG00000239920.2;ENSG00000285498.1;ENSG00000221031.1;ENSG00000244734.4;ENSG00000229988.2;ENSG00000223609.11;ENSG00000213931.7;ENSG00000213934.9;ENSG00000196565.15;ENSG00000176752.6;ENSG00000229093.1;ENSG00000279012.2;ENSG00000223735.1;ENSG00000183251.4;ENSG00000167355.8;ENSG00000236359.1;ENSG00000176742.3;ENSG00000182070.7;ENSG00000176748.6	AC104389.16;BGLT3;CTD-2643I7.4;CTD-2643I7.5;CTD-2643I7.6;CoTC_ribozyme;HBB;HBBP1;HBD;HBE1;HBG1;HBG2;OR51A1P;OR51AB1P;OR51B2;OR51B3P;OR51B4;OR51B5;OR51B8P;OR51V1;OR52A1;OR52Z1
chr11	5360000	5520000	ENSG00000230087.1;ENSG00000236248.1;ENSG00000239920.2;ENSG00000213931.7;ENSG00000196565.15;ENSG00000230484.2;ENSG00000167355.8;ENSG00000176239.7;ENSG00000167359.8;ENSG00000187918.6;ENSG00000184321.1;ENSG00000248424.1;ENSG00000184698.5;ENSG00000167360.6;ENSG00000181609.5	AC104389.31;AC104389.32;CTD-2643I7.5;HBE1;HBG2;OR51A10P;OR51B5;OR51B6;OR51I1;OR51I2;OR51J1;OR51K1P;OR51M1;OR51Q1;OR52D1
chr11	5520000	5880000	ENSG00000239920.2;ENSG00000213931.7;ENSG00000196565.15;ENSG00000229534.1;ENSG00000224295.3;ENSG00000167355.8;ENSG00000231049.2;ENSG00000187747.2;ENSG00000205409.3;ENSG00000183269.5;ENSG00000181616.10;ENSG00000248553.1;ENSG00000181001.3;ENSG00000180988.3;ENSG00000236965.4;ENSG00000181074.5;ENSG00000181009.5;ENSG00000181109.3;ENSG00000233646.1;ENSG00000232381.1;ENSG00000249633.1;ENSG00000181023.8;ENSG00000181017.6;ENSG00000132274.16;ENSG00000258659.7;ENSG00000132256.20;ENSG00000121236.21;ENSG00000258588.3;ENSG00000175520.9;ENSG00000175518.8	CTD-2643I7.5;HBE1;HBG2;HNRNPA1P53;OLFM5P;OR51B5;OR52B5P;OR52B6;OR52E6;OR52E8;OR52H1;OR52H2P;OR52N1;OR52N2;OR52N3P;OR52N4;OR52N5;OR52P1P;OR52T1P;OR52U1P;OR52V1P;OR56B1;OR56B2P;TRIM22;TRIM34;TRIM5;TRIM6;TRIM6-TRIM34;UBQLN3;UBQLNL
chr11	5880000	5960000	ENSG00000180974.5;ENSG00000277932.2;ENSG00000233563.1;ENSG00000277514.1;ENSG00000184478.8;ENSG00000132256.20	OR52E4;OR52E5;OR52E7P;OR52Q1P;OR56A3;TRIM5
chr11	5960000	6200000	ENSG00000254831.1;ENSG00000180909.2;ENSG00000255307.2;ENSG00000183313.4;ENSG00000262980.2;ENSG00000234895.1;ENSG00000180934.7;ENSG00000184478.8;ENSG00000183389.5;ENSG00000188691.5;ENSG00000255481.2;ENSG00000180913.3;ENSG00000180919.3;ENSG00000202147.1;ENSG00000254444.1	KRT18P58;OR52B1P;OR52B2;OR52L1;OR52L2P;OR52X1P;OR56A1;OR56A3;OR56A4;OR56A5;OR56A7P;OR56B3P;OR56B4;RNA5SP329;RP11-290F24.3
chr11	6200000	6360000	ENSG00000180878.3;ENSG00000170955.10;ENSG00000110148.10;ENSG00000132259.13;ENSG00000051009.11;ENSG00000175485.3;ENSG00000254444.1;ENSG00000267940.1;ENSG00000270435.1;ENSG00000282556.3	C11orf42;CAVIN3;CCKBR;CNGA4;FAM160A2;OR52W1;RP11-290F24.3;RP11-290F24.6;RP11-304C12.4;RP11-304C12.5
chr11	6360000	6800000	ENSG00000166313.19;ENSG00000132254.13;ENSG00000254595.1;ENSG00000283977.1;ENSG00000166341.9;ENSG00000255390.1;ENSG00000179532.13;ENSG00000254838.5;ENSG00000254781.1;ENSG00000110169.11;ENSG00000166333.14;ENSG00000158042.9;ENSG00000188124.4;ENSG00000254443.1;ENSG00000282556.3;ENSG00000241678.1;ENSG00000285338.1;ENSG00000254641.1;ENSG00000255410.2;ENSG00000254400.1;ENSG00000255680.1;ENSG00000132275.11;ENSG00000166311.10;ENSG00000166337.10;ENSG00000132286.12;ENSG00000166340.18;ENSG00000110171.20	APBB1;ARFIP2;CTD-2010I16.1;CTD-2010I16.2;DCHS1;DCHS1-AS1;DNHD1;GVINP1;GVINP2;HPX;ILK;MRPL17;OR2AG2;RP11-304C12.3;RP11-304C12.5;RP11-732A19.1;RP11-732A19.10;RP11-732A19.2;RP11-732A19.6;RP11-732A19.8;RP11-732A19.9;RRP8;SMPD1;TAF10;TIMM10B;TPP1;TRIM3
chr11	6800000	6960000	ENSG00000170790.6;ENSG00000170782.3;ENSG00000166363.6;ENSG00000279486.6;ENSG00000166368.3;ENSG00000178358.5;ENSG00000184933.6;ENSG00000283415.2;ENSG00000254712.1;ENSG00000149054.16	OR10A2;OR10A4;OR10A5;OR2AG1;OR2D2;OR2D3;OR6A2;RP11-413N10.3;RP11-560B16.5;ZNF215
chr11	6960000	7120000	ENSG00000158077.5;ENSG00000170748.7;ENSG00000149050.10;ENSG00000149054.16	NLRP14;RBMXL2;ZNF214;ZNF215
chr11	7120000	7720000	ENSG00000251364.7;ENSG00000254864.1;ENSG00000166394.15;ENSG00000221703.1;ENSG00000183801.8;ENSG00000183378.13;ENSG00000166387.14;ENSG00000255179.1;ENSG00000170743.17	CTD-2516F10.2;CTD-2516F10.4;CYB5R2;MIR302E;OLFML1;OVCH2;PPFIBP2;RP11-324J3.1;SYT9
chr11	7720000	7800000	ENSG00000176716.5;ENSG00000166408.4;ENSG00000227892.1;ENSG00000183378.13;ENSG00000254707.1;ENSG00000271758.2;ENSG00000275612.1;ENSG00000276668.1;ENSG00000254951.7	OR10AB1P;OR5P1P;OR5P4P;OVCH2;RP11-35J10.4;RP11-35J10.5;RP11-35J10.6;RP11-35J10.7;RP11-494M8.4
chr11	7800000	7920000	ENSG00000170688.4;ENSG00000183303.3;ENSG00000182334.3;ENSG00000252769.1;ENSG00000271758.2;ENSG00000241008.1;ENSG00000254951.7	OR5E1P;OR5P2;OR5P3;RNU6-943P;RP11-35J10.5;RP11-494M8.1;RP11-494M8.4
chr11	7920000	8080000	ENSG00000255420.2;ENSG00000254642.1;ENSG00000175390.15;ENSG00000182261.4;ENSG00000170683.7;ENSG00000279000.4;ENSG00000254921.1;ENSG00000254951.7;ENSG00000166402.9	CASC23;COX6CP5;EIF3F;NLRP10;OR10A3;OR10A6;RP11-236J17.6;RP11-494M8.4;TUB
chr11	8080000	8160000	ENSG00000166405.15;ENSG00000279391.1;ENSG00000166402.9;ENSG00000248332.6	RIC3;RP11-236J17.7;TUB;TUB-AS1
chr11	8160000	8720000	ENSG00000166444.19;ENSG00000166407.14;ENSG00000166405.15;ENSG00000246820.2;ENSG00000254665.1;ENSG00000254900.1;ENSG00000166441.13;ENSG00000252778.1;ENSG00000200983.1;ENSG00000212607.1;ENSG00000130413.15;ENSG00000166436.17	DENND2B;LMO1;RIC3;RIC3-DT;RP11-152H18.3;RP11-152H18.4;RPL27A;SCARNA20;SNORA3;SNORA45;STK33;TRIM66
chr11	8720000	8920000	ENSG00000166444.19;ENSG00000252905.1;ENSG00000255159.1;ENSG00000166441.13	DENND2B;RNA5SP330;RP11-318C2.1;RPL27A
chr11	8920000	9840000	ENSG00000166452.12;ENSG00000176009.3;ENSG00000176029.14;ENSG00000254397.1;ENSG00000268403.2;ENSG00000166444.19;ENSG00000184014.9;ENSG00000205339.10;ENSG00000213538.5;ENSG00000245522.2;ENSG00000264984.1;ENSG00000175352.11;ENSG00000254884.1;ENSG00000201564.1;ENSG00000243869.2;ENSG00000239470.3;ENSG00000255463.1;ENSG00000253973.3;ENSG00000286935.1;ENSG00000255097.1;ENSG00000243964.1;ENSG00000133812.17;ENSG00000246273.8;ENSG00000175356.14;ENSG00000201998.1;ENSG00000133789.15;ENSG00000166471.11;ENSG00000175348.11;ENSG00000254860.6;ENSG00000166483.12;ENSG00000166478.10	AKIP1;ASCL3;C11orf16;CTD-2371O3.2;CTD-2371O3.3;DENND2B;DENND5A;IPO7;KRT8P41;LINC02709;MIR5691;NRIP3;PRR13P2;RN7SKP50;RN7SL56P;RP11-16F15.2;RP11-16F15.4;RP11-467K18.2;RP11-467K18.5;RP11-5L12.1;RPL23AP65;SBF2;SBF2-AS1;SCUBE2;SNORA23;SWAP70;TMEM41B;TMEM9B;TMEM9B-AS1;WEE1;ZNF143
chr11	9840000	10400000	ENSG00000148926.10;ENSG00000133805.15;ENSG00000252568.1;ENSG00000254765.1;ENSG00000255476.1;ENSG00000286561.1;ENSG00000254554.1;ENSG00000254719.1;ENSG00000254865.1;ENSG00000133812.17	ADM;AMPD3;RNU7-28P;RP11-1H15.1;RP11-1H15.2;RP11-1H15.4;RP11-351I24.1;RP11-351I24.3;RP11-748C4.1;SBF2
chr11	10400000	10800000	ENSG00000133805.15;ENSG00000198730.9;ENSG00000072952.20;ENSG00000177112.8;ENSG00000133800.9;ENSG00000255823.5;ENSG00000110315.7;ENSG00000221574.1	AMPD3;CTR9;IRAG1;IRAG1-AS1;LYVE1;MTRNR2L8;RNF141;RNU6ATAC33P
chr11	10800000	10880000	ENSG00000198730.9;ENSG00000110321.19;ENSG00000246308.2;ENSG00000238622.1;ENSG00000236287.8;ENSG00000247271.7	CTR9;EIF4G2;RP11-685M7.3;SNORD97;ZBED5;ZBED5-AS1
chr11	10880000	11000000	ENSG00000250041.3;ENSG00000236287.8;ENSG00000247271.7	CTD-2003C8.2;ZBED5;ZBED5-AS1
chr11	11000000	11720000	ENSG00000254598.3;ENSG00000255260.1;ENSG00000110328.6;ENSG00000254401.2;ENSG00000266645.1;ENSG00000255123.1;ENSG00000254957.1;ENSG00000270897.1;ENSG00000255462.1;ENSG00000255351.1	CSNK2A3;CTD-3224I3.3;GALNT18;LINC02752;MIR4299;MTND5P21;RP11-179A10.2;RP11-179A10.3;RP11-483L5.1;RP11-567I13.1
chr11	11720000	11880000	ENSG00000286959.1;ENSG00000255492.1;ENSG00000255309.1;ENSG00000280288.1;ENSG00000170242.19	CTD-2381F24.2;H3P33;RP11-756D7.1;RP11-756D7.2;USP47
chr11	11880000	12200000	ENSG00000050165.19;ENSG00000254486.1;ENSG00000133816.18;ENSG00000254991.1;ENSG00000255400.1;ENSG00000170242.19	DKK3;LINC02547;MICAL2;RP13-631K18.3;RP13-631K18.5;USP47
chr11	12200000	12320000	ENSG00000133816.18;ENSG00000254680.1	MICAL2;RP11-265D17.2
chr11	12320000	12440000	ENSG00000264283.1;ENSG00000133816.18;ENSG00000197702.14;ENSG00000254983.1	AC025300.1;MICAL2;PARVA;RP11-573E11.2
chr11	12440000	12880000	ENSG00000286521.1;ENSG00000197702.14;ENSG00000255067.1;ENSG00000254688.1;ENSG00000254847.1;ENSG00000187079.20	CTD-2007B22.1;PARVA;RP11-47J17.1;RP11-47J17.3;RP11-51B23.3;TEAD1
chr11	12880000	13040000	ENSG00000266625.1;ENSG00000251381.8;ENSG00000189431.8;ENSG00000254670.1;ENSG00000203258.3;ENSG00000252329.1;ENSG00000187079.20	AC084859.1;LINC00958;RASSF10;RASSF10-DT;RP11-47J17.2;SCARNA16;TEAD1
chr11	13040000	13240000	ENSG00000255558.1;ENSG00000255018.1	CTC-497E21.5;RP11-413N13.1
chr11	13240000	13440000	ENSG00000133794.20;ENSG00000148925.11;ENSG00000222162.1	ARNTL;BTBD10;RN7SKP151
chr11	13440000	13720000	ENSG00000148925.11;ENSG00000197601.13;ENSG00000254791.1;ENSG00000228901.3;ENSG00000152266.7;ENSG00000254583.1;ENSG00000255401.1;ENSG00000287548.1;ENSG00000240454.1	BTBD10;FAR1;FAR1-IT1;HMGN2P36;PTH;RP11-15D14.1;RP11-15D14.2;RP11-15D14.4;RPL39P26
chr11	13720000	13800000	ENSG00000255075.1;ENSG00000197601.13;ENSG00000255088.1	CENPUP1;FAR1;RP11-23B7.4
chr11	13800000	14200000	ENSG00000254930.1;ENSG00000255411.3;ENSG00000254438.1;ENSG00000201856.1;ENSG00000212365.1;ENSG00000254927.1;ENSG00000262655.4	LINC02545;LINC02548;LINC02683;RNA5SP331;RNA5SP332;RP11-98J9.2;SPON1
chr11	14200000	14320000	ENSG00000133818.14;ENSG00000262655.4;ENSG00000254418.1	RRAS2;SPON1;SPON1-AS1
chr11	14320000	15040000	ENSG00000110680.13;ENSG00000175868.14;ENSG00000253179.1;ENSG00000129083.13;ENSG00000186104.11;ENSG00000255040.1;ENSG00000250640.2;ENSG00000152270.9;ENSG00000129084.18;ENSG00000251991.1;ENSG00000255074.1;ENSG00000256206.2;ENSG00000133818.14	CALCA;CALCB;CALCP;COPB1;CYP2R1;MORF4L1P3;OR7E41P;PDE3B;PSMA1;RNU7-49P;RP11-140L24.3;RP11-140L24.4;RRAS2
chr11	15040000	15200000	ENSG00000175868.14;ENSG00000188487.12	CALCB;INSC
chr11	15200000	15320000	ENSG00000188487.12	INSC
chr11	15320000	15440000	NA	NA
chr11	15440000	15560000	ENSG00000253072.1	snoMBII-202
chr11	15560000	15680000	ENSG00000254946.2;ENSG00000254695.2;ENSG00000254789.3	LINC02751;RP11-396O20.1;RP11-531H8.2
chr11	15680000	15800000	ENSG00000254695.2;ENSG00000254645.2	RP11-396O20.1;RP11-396O20.2
chr11	15800000	15880000	NA	NA
chr11	15880000	16000000	ENSG00000254661.3;ENSG00000286960.1;ENSG00000110693.19	LINC02682;RP11-222N13.3;SOX6
chr11	16000000	16520000	ENSG00000221556.1;ENSG00000213785.3;ENSG00000254878.1;ENSG00000110693.19	AC103794.1;AKR1B1P3;CTD-3096P4.1;SOX6
chr11	16520000	16600000	ENSG00000241943.2;ENSG00000110693.19	RN7SL188P;SOX6
chr11	16600000	16720000	ENSG00000110696.10;ENSG00000110693.19	C11orf58;SOX6
chr11	16720000	17600000	ENSG00000006071.16;ENSG00000221322.1;ENSG00000264378.1;ENSG00000266493.1;ENSG00000110696.10;ENSG00000240808.1;ENSG00000187486.7;ENSG00000188211.9;ENSG00000070081.17;ENSG00000184669.9;ENSG00000188162.12;ENSG00000011405.13;ENSG00000166689.16;ENSG00000199883.1;ENSG00000251928.1;ENSG00000201586.1;ENSG00000260196.1;ENSG00000287898.1;ENSG00000213779.4;ENSG00000197149.5;ENSG00000285545.1;ENSG00000244398.1;ENSG00000110700.7;ENSG00000255035.2;ENSG00000272034.1;ENSG00000201403.1;ENSG00000110693.19;ENSG00000006611.17	ABCC8;AC116533.1;AC116533.2;AC116533.3;C11orf58;CTD-3236F5.1;KCNJ11;NCR3LG1;NUCB2;OR7E14P;OTOG;PIK3C2A;PLEKHA7;RN7SKP90;RNU6-585P;RNU6-593P;RP1-239B22.5;RP1-239B22.6;RP11-452G18.1;RP11-452G18.2;RP11-452G18.4;RP11-466H18.1;RPS13;SDHCP4;SNORD14A;SNORD14B;SOX6;USH1C
chr11	17600000	17760000	ENSG00000129159.9;ENSG00000255335.2;ENSG00000129152.4;ENSG00000188162.12;ENSG00000254586.2	KCNC1;LINC02729;MYOD1;OTOG;RP11-358H18.3
chr11	17760000	17960000	ENSG00000129159.9;ENSG00000129158.11	KCNC1;SERGEF
chr11	17960000	18040000	ENSG00000255448.1;ENSG00000129158.11;ENSG00000129167.10	RP1-59M18.2;SERGEF;TPH1
chr11	18040000	18680000	ENSG00000256006.1;ENSG00000221037.1;ENSG00000255138.1;ENSG00000110768.12;ENSG00000255254.1;ENSG00000110756.18;ENSG00000134333.14;ENSG00000166800.10;ENSG00000166796.12;ENSG00000264603.1;ENSG00000254857.1;ENSG00000254546.1;ENSG00000179826.8;ENSG00000179817.5;ENSG00000200336.1;ENSG00000201695.1;ENSG00000255448.1;ENSG00000285562.1;ENSG00000255470.1;ENSG00000279837.1;ENSG00000256282.2;ENSG00000256361.1;ENSG00000256734.1;ENSG00000256588.1;ENSG00000173432.12;ENSG00000134339.9;ENSG00000255071.3;ENSG00000166787.3;ENSG00000148965.10;ENSG00000166788.10;ENSG00000189332.5;ENSG00000179119.15;ENSG00000247595.4;ENSG00000212789.4;ENSG00000129167.10;ENSG00000074319.13;ENSG00000151116.17;ENSG00000256464.1	AC084117.3;AC090099.1;GLTPP1;GTF2H1;HIGD1AP5;HPS5;LDHA;LDHAL6A;LDHC;MIR3159;MRGPRX12P;MRGPRX13P;MRGPRX3;MRGPRX4;RNA5SP333;RNA5SP334;RP1-59M18.2;RP11-113D6.15;RP11-113D6.6;RP11-504G3.2;RP11-504G3.4;RP11-613F22.6;RP11-613F22.7;RP11-613F22.8;SAA1;SAA2;SAA2-SAA4;SAA3P;SAA4;SAAL1;SLC25A51P4;SPTY2D1;SPTY2D1OS;ST13P5;TPH1;TSG101;UEVLD;YWHABP2
chr11	18680000	18760000	ENSG00000179057.14;ENSG00000110786.18;ENSG00000254966.1;ENSG00000257043.1;ENSG00000151117.9	IGSF22;PTPN5;RP11-1081L13.4;SRSF3P1;TMEM86A
