chr	start	end	gene_ids	gene_symbols
chr15	26874853	26994853	ENSG00000186297;ENSG00000166206;ENSG00000182256;ENSG00000259122	GABRA5;GABRB3;GABRG3;TVP23BP1
chr15	26994853	27114853	ENSG00000182256;ENSG00000228740	GABRG3;GABRG3-AS1
chr15	27114853	27794854	ENSG00000182256;ENSG00000228740;ENSG00000104044;ENSG00000200326;ENSG00000258624	GABRG3;GABRG3-AS1;OCA2;RNA5SP391;SERPINE4P
chr15	27794854	27994854	ENSG00000104044;ENSG00000228992	OCA2;RPL5P32
chr15	27994854	28074854	ENSG00000104044	OCA2
chr15	28074854	28354854	ENSG00000237850;ENSG00000128731;ENSG00000261401;ENSG00000104044;ENSG00000256338	GOLGA6L24;HERC2;HERC2P1;OCA2;RPL41P2
chr15	29027797	29187796	ENSG00000034053;ENSG00000104059	APBA2;ENTREP2
chr15	29187796	29467796	ENSG00000104059;ENSG00000185115	ENTREP2;NSMCE3
chr15	29467796	29587796	ENSG00000104059	ENTREP2
chr15	29587796	29707796	ENSG00000256802;ENSG00000104067;ENSG00000259300	LCIIAR;TJP1;TUBBP8
chr15	29707796	30307797	ENSG00000261792;ENSG00000260897;ENSG00000179938;ENSG00000261247;ENSG00000234664;ENSG00000225930;ENSG00000259749;ENSG00000277637;ENSG00000273818;ENSG00000206972;ENSG00000260174;ENSG00000104067;ENSG00000178081	DNM1P28;DNM1P30;GOLGA8J;GOLGA8T;HMGN2P5;LINC02249;NCAPGP2;RN7SL469P;RN7SL673P;RNU6-17P;SYNGR2P1;TJP1;ULK4P3
chr15	30307797	30427797	ENSG00000166664;ENSG00000186399;ENSG00000274424	CHRFAM7A;GOLGA8R;RN7SL196P
chr15	30547797	31427797	ENSG00000285077;ENSG00000247728;ENSG00000259890;ENSG00000198690;ENSG00000261794;ENSG00000178115;ENSG00000103832;ENSG00000259845;ENSG00000169926;ENSG00000259448;ENSG00000259772;ENSG00000207702;ENSG00000166912;ENSG00000277467;ENSG00000277031;ENSG00000278696;ENSG00000212526;ENSG00000260382;ENSG00000134160;ENSG00000259179;ENSG00000260128	ARHGAP11B;ARHGAP11B-DT;DNM1P50;FAN1;GOLGA8H;GOLGA8Q;GOLGA8UP;HERC2P10;KLF13;LINC02352;LINC03034;MIR211;MTMR10;RN7SL628P;RN7SL796P;RN7SL82P;RNU6-466P;TMEM183AP3;TRPM1;UBE2CP4;ULK4P2
chr15	31427797	31547797	ENSG00000169926;ENSG00000169918	KLF13;OTUD7A
chr15	31547797	31667797	ENSG00000169918	OTUD7A
chr15	31667797	32267799	ENSG00000175344;ENSG00000259358;ENSG00000169918	CHRNA7;DEPDC1P1;OTUD7A
chr15	32267799	32387799	ENSG00000261491;ENSG00000207257	DNM1P31;RNU6-18P
chr15	32387799	32467799	ENSG00000261708;ENSG00000249931;ENSG00000206127;ENSG00000275776;ENSG00000274076;ENSG00000261279	DNM1P32;GOLGA8K;GOLGA8O;RN7SL185P;RN7SL539P;ULK4P1
chr15	32467799	32947799	ENSG00000198826;ENSG00000262728;ENSG00000248905;ENSG00000261375;ENSG00000232653;ENSG00000166923;ENSG00000259721;ENSG00000261064;ENSG00000254912;ENSG00000277464;ENSG00000166922;ENSG00000241818;ENSG00000223509	ARHGAP11A;ARHGAP11A-DT;FMN1;GOLGA6L23P;GOLGA8N;GREM1;GREM1-AS1;LINC02256;MPHOSPH10P2;RN7SL286P;SCG5;SCG5-AS1;WHAMMP1
chr15	32947799	33067799	ENSG00000248905;ENSG00000259686	FMN1;HNRNPA1P71
chr15	33067799	33187799	ENSG00000248905	FMN1
chr15	33187799	33707799	ENSG00000248905;ENSG00000198838;ENSG00000259446;ENSG00000215296	FMN1;RYR3;RYR3-DT;TMCO5B
chr15	33707799	33787799	ENSG00000198838	RYR3
chr15	33787799	33907799	ENSG00000169857;ENSG00000198838	AVEN;RYR3
chr15	33907799	34067799	ENSG00000169857;ENSG00000184984	AVEN;CHRM5
chr15	34067799	34387799	ENSG00000259904;ENSG00000169857;ENSG00000128463;ENSG00000134153;ENSG00000175265;ENSG00000134152;ENSG00000176454;ENSG00000221649;ENSG00000182117;ENSG00000184507;ENSG00000182405;ENSG00000243094;ENSG00000140199	ACTG1P15;AVEN;EMC4;EMC7;GOLGA8A;KATNBL1;LPCAT4;MIR1233-1;NOP10;NUTM1;PGBD4;RPL32P2;SLC12A6
chr15	34387799	34547799	ENSG00000278582;ENSG00000261559;ENSG00000175265;ENSG00000215252;ENSG00000259917;ENSG00000221065	DNM1P5;FSCN1P1;GOLGA8A;GOLGA8B;HNRNPLP2;MIR1233-2
chr15	34547799	34707799	ENSG00000215252;ENSG00000261304	GOLGA8B;LINC02252
chr15	34707799	34827799	ENSG00000159251;ENSG00000159248;ENSG00000250007	ACTC1;GJD2;GJD2-DT
chr15	34827799	34947799	ENSG00000021776;ENSG00000231409;ENSG00000259751	AQR;RPL36AP8;TUBAP11
chr15	34947799	35147799	ENSG00000021776;ENSG00000255192;ENSG00000259592;ENSG00000198146	AQR;NANOGP8;PRELID1P4;ZNF770
chr15	35147799	35347799	ENSG00000259516;ENSG00000134146;ENSG00000259710;ENSG00000259585	ANP32AP1;DPH6;NUTF2P6;RBM17P4
chr15	35347799	35507799	ENSG00000134146;ENSG00000259411	DPH6;HNRNPA1P45
chr15	35507799	35787799	ENSG00000134146;ENSG00000248079	DPH6;DPH6-DT
chr15	35787799	35867799	ENSG00000248079	DPH6-DT
chr15	35867799	36307799	ENSG00000259245	LINC02853
chr15	36307799	36427799	n/a	n/a
chr15	36427799	36587799	ENSG00000186073;ENSG00000270500	CDIN1;COX6CP4
chr15	36587799	36827799	ENSG00000186073;ENSG00000223518;ENSG00000261315;ENSG00000260582	CDIN1;CSNK1A1P1;LARP4P;TPST2P1
chr15	36827799	37107799	ENSG00000134138	MEIS2
chr15	37107799	37667799	n/a	n/a
chr15	37667799	37747799	n/a	n/a
chr15	37747799	38747799	ENSG00000171262;ENSG00000236914;ENSG00000259225;ENSG00000175779;ENSG00000259380;ENSG00000172575;ENSG00000166068;ENSG00000166069	FAM98B;LINC01852;LINC02345;LINC02694;LINC02895;RASGRP1;SPRED1;TMCO5A
chr15	38747799	38947799	ENSG00000175779	LINC02694
chr15	38947799	39467799	ENSG00000175779;ENSG00000175746	LINC02694;LINC02915
chr15	39467799	39587799	ENSG00000137801;ENSG00000276107	THBS1;THBS1-IT1
chr15	39587799	39667799	ENSG00000150667;ENSG00000137801;ENSG00000278621	FSIP1;THBS1;THBS1-AS1
chr15	39667799	39747799	ENSG00000150667	FSIP1
chr15	39747799	39867799	ENSG00000150667;ENSG00000166073	FSIP1;GPR176
chr15	39867799	40467801	ENSG00000230778;ENSG00000140320;ENSG00000104081;ENSG00000259409;ENSG00000156970;ENSG00000259288;ENSG00000188549;ENSG00000140323;ENSG00000128829;ENSG00000166073;ENSG00000246863;ENSG00000259389;ENSG00000259330;ENSG00000128928;ENSG00000128944;ENSG00000137843;ENSG00000176753;ENSG00000233041;ENSG00000137841;ENSG00000259307;ENSG00000252714;ENSG00000244705;ENSG00000140319;ENSG00000248508	ANKRD63;BAHD1;BMF;BMF-AS1;BUB1B;BUB1B-PAK6;CCDC9B;DISP2;EIF2AK4;GPR176;GPR176-DT;H3P38;INAFM2;IVD;KNSTRN;PAK6;PAK6-AS1;PHGR1;PLCB2;PLCB2-AS1;RNA5SP392;RPLP0P10;SRP14;SRP14-DT
chr15	40467801	43307802	ENSG00000261679;ENSG00000140320;ENSG00000260571;ENSG00000188277;ENSG00000092529;ENSG00000128891;ENSG00000166946;ENSG00000140326;ENSG00000128965;ENSG00000187446;ENSG00000169105;ENSG00000157021;ENSG00000259547;ENSG00000128917;ENSG00000104129;ENSG00000103966;ENSG00000259883;ENSG00000260282;ENSG00000259838;ENSG00000166947;ENSG00000178997;ENSG00000254793;ENSG00000214013;ENSG00000137880;ENSG00000137814;ENSG00000128908;ENSG00000259521;ENSG00000259405;ENSG00000137825;ENSG00000243789;ENSG00000168970;ENSG00000137812;ENSG00000260799;ENSG00000180979;ENSG00000062524;ENSG00000137802;ENSG00000174197;ENSG00000207766;ENSG00000207712;ENSG00000260490;ENSG00000137806;ENSG00000137804;ENSG00000104147;ENSG00000247556;ENSG00000243708;ENSG00000159337;ENSG00000188089;ENSG00000246740;ENSG00000168907;ENSG00000166143;ENSG00000051180;ENSG00000245849;ENSG00000104140;ENSG00000137824;ENSG00000265814;ENSG00000240847;ENSG00000200293;ENSG00000200407;ENSG00000201077;ENSG00000223313;ENSG00000103932;ENSG00000205871;ENSG00000166133;ENSG00000137815;ENSG00000092531;ENSG00000260928;ENSG00000166145;ENSG00000261183;ENSG00000137877;ENSG00000159433;ENSG00000271236;ENSG00000104055;ENSG00000159495;ENSG00000137842;ENSG00000103978;ENSG00000128881;ENSG00000246283;ENSG00000092445;ENSG00000159459;ENSG00000104142;ENSG00000166887;ENSG00000261002;ENSG00000166140;ENSG00000103994	ATP5PDP1;BAHD1;BNIP3P5;C15orf62;CAPN3;CCDC32;CCNDBP1;CDAN1;CHAC1;CHP1;CHST14;CIBAR1P1;CYCSP2;DLL4;DNAJC17;EHD4;EHD4-AS1;EIF4EBP2P2;ELOCP2;EPB42;EXD1;FDPSP4;GANC;GCHFR;HAUS2;INO80;INO80-AS1;ISCA1P4;ITPKA;JMJD7;JMJD7-PLA2G4B;KNL1;KRT8P50;LRRC57;LTK;MAPKBP1;MGA;MIR626;MIR627;MYL12BP1;NDUFAF1;NUSAP1;OIP5;OIP5-AS1;PLA2G4B;PLA2G4D;PLA2G4E;PLA2G4E-AS1;PLA2G4F;PPP1R14D;RAD51;RAD51-AS1;RHOV;RMDN3;RN7SL376P;RN7SL497P;RNA5SP393;RNU6-1169P;RNU6-188P;RNU6-516P;RPAP1;RPS3AP47;RPUSD2;RTF1;SNAP23;SPCS2P1;SPINT1;SPINT1-AS1;SPTBN5;STARD9;SUMO2P15;TGM5;TGM7;TMEM62;TMEM87A;TTBK2;TTBK2-AS1;TYRO3;UBR1;VPS18;VPS39;VPS39-DT;ZFYVE19;ZNF106
chr15	43307802	43707802	ENSG00000168803;ENSG00000166762;ENSG00000223572;ENSG00000237289;ENSG00000168806;ENSG00000166963;ENSG00000224677;ENSG00000168781;ENSG00000243871;ENSG00000201136;ENSG00000222398;ENSG00000206991;ENSG00000242866;ENSG00000166763;ENSG00000067369;ENSG00000137822;ENSG00000140265	ADAL;CATSPER2;CKMT1A;CKMT1B;LCMT2;MAP1A;PDIA3P2;PPIP5K1;RN7SL487P;RNU6-353P;RNU6-554P;RNU6-610P;STRC;STRCP1;TP53BP1;TUBGCP4;ZSCAN29
chr15	43707802	43827802	ENSG00000205771;ENSG00000128886;ENSG00000242028;ENSG00000140259;ENSG00000221792;ENSG00000167004;ENSG00000206589;ENSG00000140264;ENSG00000184716;ENSG00000166763;ENSG00000092470	CATSPER2P1;ELL3;HYPK;MFAP1;MIR1282;PDIA3;RNU6-354P;SERF2;SERINC4;STRCP1;WDR76
chr15	43827802	44427802	ENSG00000185607;ENSG00000137770;ENSG00000259595;ENSG00000171877;ENSG00000250130;ENSG00000224055;ENSG00000166734;ENSG00000227973;ENSG00000092470	ACTBP7;CTDSPL2;CTDSPL2-DT;FRMD5;GAPDHP43;GAPDHP55;GOLM2;PIN4P1;WDR76
chr15	44427802	45067802	ENSG00000166710;ENSG00000137770;ENSG00000104131;ENSG00000179523;ENSG00000259335;ENSG00000229474;ENSG00000212424;ENSG00000212550;ENSG00000252117;ENSG00000252475;ENSG00000252288;ENSG00000140263;ENSG00000259479;ENSG00000104133;ENSG00000167014;ENSG00000185880	B2M;CTDSPL2;EIF3J;EIF3J-DT;HNRNPMP1;PATL2;RNU1-119P;RNU1-78P;RNU6-1108P;RNU6-1332P;RNU6-966P;SORD;SORD2P;SPG11;TERB2;TRIM69
chr15	45067802	45147802	ENSG00000137857;ENSG00000140279;ENSG00000140254;ENSG00000140274;ENSG00000140263	DUOX1;DUOX2;DUOXA1;DUOXA2;SORD
chr15	45147802	45627802	ENSG00000104164;ENSG00000166920;ENSG00000259427;ENSG00000137857;ENSG00000171766;ENSG00000259338;ENSG00000179362;ENSG00000284386;ENSG00000238941;ENSG00000138606;ENSG00000137860;ENSG00000259520;ENSG00000104154;ENSG00000171763	BLOC1S6;C15orf48;DPPA5P2;DUOX1;GATM;H3P39;HMGN2P46;MIR147B;RNU6-953P;SHF;SLC28A2;SLC28A2-AS1;SLC30A4;SPATA5L1
chr15	45627802	45747802	ENSG00000137767	SQOR
chr15	45747802	45907802	n/a	n/a
chr15	45907802	47147803	ENSG00000259593;ENSG00000223308;ENSG00000238456	MTND5P40;RN7SKP101;RNU6-1014P
chr15	47147803	47387803	ENSG00000222343;ENSG00000137872	RN7SKP139;SEMA6D
chr15	47387803	48067803	ENSG00000259572;ENSG00000213862;ENSG00000137872	LINC01491;RPL7AP62;SEMA6D
chr15	48067803	48187803	ENSG00000233932;ENSG00000259235;ENSG00000104177;ENSG00000074803;ENSG00000188467	CTXN2;CTXN2-AS1;MYEF2;SLC12A1;SLC24A5
chr15	48187803	48347803	ENSG00000233932;ENSG00000259235;ENSG00000128951;ENSG00000259488;ENSG00000074803	CTXN2;CTXN2-AS1;DUT;DUT-AS1;SLC12A1
chr15	48347803	48747803	ENSG00000103995;ENSG00000166147;ENSG00000259705	CEP152;FBN1;FBN1-DT
chr15	48747803	49387803	ENSG00000103995;ENSG00000166200;ENSG00000255302;ENSG00000166262;ENSG00000156958;ENSG00000259500;ENSG00000259467;ENSG00000243338;ENSG00000265942;ENSG00000259545;ENSG00000138593;ENSG00000185634	CEP152;COPS2;EID1;FAM227B;GALK2;KRT8P24;NDUFAF4P1;RN7SL307P;RN7SL577P;RPL15P19;SECISBP2L;SHC4
chr15	49387803	49947803	ENSG00000104043;ENSG00000104047;ENSG00000166262;ENSG00000140285	ATP8B4;DTWD1;FAM227B;FGF7
chr15	49947803	50027803	ENSG00000104043;ENSG00000201086	ATP8B4;RNA5SP394
chr15	50027803	50147803	ENSG00000104043	ATP8B4
chr15	50147803	50307803	ENSG00000104043;ENSG00000104064;ENSG00000140287;ENSG00000241175;ENSG00000140284	ATP8B4;GABPB1;HDC;RN7SL494P;SLC27A2
chr15	50307803	50907803	ENSG00000259465;ENSG00000104064;ENSG00000244879;ENSG00000285410;ENSG00000243027;ENSG00000252376;ENSG00000271819;ENSG00000241130;ENSG00000138600;ENSG00000092439;ENSG00000170236;ENSG00000138592	AHCYP7;GABPB1;GABPB1-AS1;GABPB1-IT1;RN7SL354P;RNA5SP395;RNU6-94P;RPL32P30;SPPL2A;TRPM7;USP50;USP8
chr15	50907803	50987803	ENSG00000081014;ENSG00000259378	AP4E1;DCAF13P3
chr15	50987803	51147803	ENSG00000081014;ENSG00000259240;ENSG00000183578	AP4E1;MIR4713HG;TNFAIP8L3
chr15	51147803	51347803	ENSG00000137869;ENSG00000186417;ENSG00000259240	CYP19A1;GLDN;MIR4713HG
chr15	51347803	51547803	ENSG00000104093;ENSG00000186417	DMXL2;GLDN
chr15	51547803	51747803	ENSG00000104093;ENSG00000140280;ENSG00000104112	DMXL2;LYSMD2;SCG3
chr15	51747803	52827803	ENSG00000128989;ENSG00000047346;ENSG00000137875;ENSG00000259577;ENSG00000231169;ENSG00000069966;ENSG00000166477;ENSG00000140280;ENSG00000069956;ENSG00000259438;ENSG00000221052;ENSG00000197535;ENSG00000128833;ENSG00000169856;ENSG00000272337;ENSG00000128872;ENSG00000138594	ARPP19;ATOSA;BCL2L10;CERNA1;EEF1B2P1;GNB5;LEO1;LYSMD2;MAPK6;MAPK6-DT;MIR1266;MYO5A;MYO5C;ONECUT1;RNU6-90P;TMOD2;TMOD3
chr15	52827803	53507803	ENSG00000259612;ENSG00000259237;ENSG00000214896	EEF1A1P22;LINC02490;RPSAP55
chr15	53507803	53707803	ENSG00000252066;ENSG00000166415	RNU2-53P;WDR72
chr15	53707803	53787803	ENSG00000206641;ENSG00000166415	RNU6-449P;WDR72
chr15	53787803	53947803	n/a	n/a
chr15	53947803	54907802	ENSG00000259550;ENSG00000137766	HNRNPA1P74;UNC13C
chr15	54907802	54987802	n/a	n/a
chr15	54987802	55067802	n/a	n/a
chr15	55067802	55187802	ENSG00000137876	RSL24D1
chr15	55187802	55427802	ENSG00000260916;ENSG00000256061;ENSG00000261771;ENSG00000283891;ENSG00000261652;ENSG00000069943;ENSG00000225973;ENSG00000069974;ENSG00000137876	CCPG1;DNAAF4;DNAAF4-CCPG1;MIR628;PIERCE2;PIGB;PIGBOS1;RAB27A;RSL24D1
chr15	55427802	55547802	ENSG00000256061;ENSG00000261771;ENSG00000171016	DNAAF4;DNAAF4-CCPG1;PYGO1
chr15	55547802	55667802	ENSG00000166450;ENSG00000171016	PRTG;PYGO1
chr15	55667802	55947802	ENSG00000069869;ENSG00000166450	NEDD4;PRTG
chr15	55947802	56067802	ENSG00000230183;ENSG00000069869;ENSG00000239703	CNOT6LP1;NEDD4;RN7SL568P
chr15	56067802	56427802	ENSG00000261333;ENSG00000261174;ENSG00000138587;ENSG00000181827;ENSG00000199784;ENSG00000151575	CD24P2;HMGB1P33;MNS1;RFX7;RNU6-1287P;TEX9
chr15	56427802	57547802	ENSG00000128849;ENSG00000260689;ENSG00000247982;ENSG00000260172;ENSG00000276524;ENSG00000138587;ENSG00000260870;ENSG00000252984;ENSG00000140262;ENSG00000285331;ENSG00000151575;ENSG00000137871	CGNL1;HNRNPA3P11;LINC00926;LINC01413;LINC03065;MNS1;NDUFB10P1;RNU6-844P;TCF12;TCF12-DT;TEX9;ZNF280D
chr15	57547802	57787802	ENSG00000128849;ENSG00000137878;ENSG00000263155;ENSG00000255529	CGNL1;GCOM1;MYZAP;POLR2M
chr15	57787802	58107801	ENSG00000128918;ENSG00000259285	ALDH1A2;ALDH1A2-AS1
chr15	58107801	58187801	ENSG00000128918;ENSG00000103569;ENSG00000259651;ENSG00000259671;ENSG00000259626;ENSG00000259379	ALDH1A2;AQP9;MTCO3P23;MTCYBP23;MTND3P12;MTND5P32
chr15	58187801	58427801	ENSG00000128918;ENSG00000166035	ALDH1A2;LIPC
chr15	58427801	58627801	ENSG00000137845;ENSG00000128918;ENSG00000166035;ENSG00000259293	ADAM10;ALDH1A2;LIPC;LIPC-AS1
chr15	58627801	58707801	ENSG00000137845;ENSG00000270986;ENSG00000282100;ENSG00000199730	ADAM10;HMGB1P51;HSP90AB4P;RN7SKP95
chr15	58707801	59547801	ENSG00000137845;ENSG00000157456;ENSG00000157470;ENSG00000171989;ENSG00000128923;ENSG00000245975;ENSG00000253030;ENSG00000157483;ENSG00000259750;ENSG00000157450;ENSG00000200070;ENSG00000199512;ENSG00000241640;ENSG00000243780;ENSG00000242747;ENSG00000259674;ENSG00000137776;ENSG00000200318;ENSG00000259738	ADAM10;CCNB2;FAM81A;LDHAL6B;MINDY2;MINDY2-DT;MIR2116;MYO1E;NSA2P4;RNF111;RNU4-80P;RNU6-212P;RPL21P113;RPL21P114;RPL21P14;RPL7AP75;SLTM;SNORD3P1;ZNF444P1
chr15	59547801	59707801	ENSG00000140299;ENSG00000140297;ENSG00000140307;ENSG00000259657;ENSG00000201704;ENSG00000240238	BNIP2;GCNT3;GTF2A2;PIGHP1;RNA5SP396;RPL21P117
chr15	59707801	59787801	ENSG00000234797	RPS3AP6
chr15	59787801	60307801	ENSG00000171956;ENSG00000259558;ENSG00000259573	FOXB1;MESTP2;NMNAT1P5
chr15	60307801	60587801	ENSG00000182718;ENSG00000259513;ENSG00000128915;ENSG00000069667;ENSG00000245534;ENSG00000240163	ANXA2;CYCSP38;ICE2;RORA;RORA-AS1;RPL36AP44
chr15	60587801	61067801	ENSG00000212625;ENSG00000069667;ENSG00000245534;ENSG00000259482	RNA5SP397;RORA;RORA-AS1;RORA-AS2
chr15	61067801	61147801	ENSG00000069667	RORA
chr15	61147801	61267801	ENSG00000069667	RORA
chr15	61267801	61587801	n/a	n/a
chr15	61587801	61787801	ENSG00000259284	LINC02349
chr15	61787801	61867801	ENSG00000129003	VPS13C
chr15	61867801	62147801	ENSG00000198535;ENSG00000259466;ENSG00000129003;ENSG00000259251	C2CD4A;NPM1P47;VPS13C;VPS13C-DT
chr15	62147801	62307801	ENSG00000205502;ENSG00000260062	C2CD4B;GOLGA2P11
chr15	62307801	62587801	ENSG00000259557;ENSG00000171914	HMGN1P26;TLN2
chr15	62587801	62707801	ENSG00000171914	TLN2
chr15	62707801	62827801	ENSG00000211137;ENSG00000171914	MIR190A;TLN2
chr15	62827801	62947801	ENSG00000171914	TLN2
chr15	62947801	63067801	ENSG00000140416;ENSG00000259498	TPM1;TPM1-AS
chr15	63067801	64067801	ENSG00000138613;ENSG00000074410;ENSG00000035664;ENSG00000197361;ENSG00000103657;ENSG00000103642;ENSG00000259459;ENSG00000199156;ENSG00000166128;ENSG00000185088;ENSG00000140416;ENSG00000140455;ENSG00000259248	APH1B;CA12;DAPK2;FBXL22;HERC1;LACTB;LINC02568;MIR422A;RAB8B;RPS27L;TPM1;USP3;USP3-AS1
chr15	64067801	64187801	ENSG00000166797;ENSG00000169118;ENSG00000035664;ENSG00000166794;ENSG00000028528;ENSG00000157734	CIAO2A;CSNK1G1;DAPK2;PPIB;SNX1;SNX22
chr15	64187801	66547662	ENSG00000166839;ENSG00000261102;ENSG00000138615;ENSG00000166855;ENSG00000169118;ENSG00000174485;ENSG00000166938;ENSG00000261318;ENSG00000074603;ENSG00000248415;ENSG00000074696;ENSG00000249271;ENSG00000174498;ENSG00000103742;ENSG00000138614;ENSG00000234438;ENSG00000188501;ENSG00000169032;ENSG00000157890;ENSG00000221033;ENSG00000103707;ENSG00000180304;ENSG00000138617;ENSG00000166803;ENSG00000090470;ENSG00000140451;ENSG00000241839;ENSG00000103769;ENSG00000103710;ENSG00000166831;ENSG00000199568;ENSG00000200156;ENSG00000207449;ENSG00000207162;ENSG00000201709;ENSG00000239465;ENSG00000243404;ENSG00000174444;ENSG00000240821;ENSG00000252712;ENSG00000074621;ENSG00000186198;ENSG00000174446;ENSG00000199673;ENSG00000200623;ENSG00000202529;ENSG00000199574;ENSG00000090487;ENSG00000075131;ENSG00000103671;ENSG00000246922;ENSG00000180357;ENSG00000174442	ANKDD1A;ATP5MFP6;CILP;CLPX;CSNK1G1;DENND4A;DIS3L;DIS3L-AS1;DPP8;GAPDHP61;HACD3;HNRNPA1P44;IGDCC3;IGDCC4;INTS14;KBTBD13;LCTL;MAP2K1;MEGF11;MIR1272;MTFMT;OAZ2;PARP16;PCLAF;PDCD7;PIF1;PLEKHO2;RAB11A;RASL12;RBPMS2;RNU5A-1;RNU5B-1;RNU6-19P;RNU6-549P;RNU6-686P;RPL21P15;RPL35AP32;RPL4;RPL9P25;SCARNA14;SLC24A1;SLC51B;SNAPC5;SNORD16;SNORD18A;SNORD18B;SNORD18C;SPG21;TIPIN;TRIP4;UBAP1L;ZNF609;ZWILCH
chr15	66547662	68227662	ENSG00000103591;ENSG00000189227;ENSG00000129007;ENSG00000128973;ENSG00000259246;ENSG00000259512;ENSG00000103599;ENSG00000259673;ENSG00000188501;ENSG00000259471;ENSG00000259289;ENSG00000137764;ENSG00000270964;ENSG00000033800;ENSG00000206625;ENSG00000242634;ENSG00000188779;ENSG00000245719;ENSG00000166949;ENSG00000137834;ENSG00000174442	AAGAB;C15orf61;CALML4;CLN6;HMGN2P47;HNRNPA1P5;IQCH;IQCH-AS1;LCTL;LINC01169;LINC02206;MAP2K5;MAP2K5-DT;PIAS1;RNU6-1;RPS24P16;SKOR1;SKOR1-AS1;SMAD3;SMAD6;ZWILCH
chr15	68227662	68947661	ENSG00000140350;ENSG00000271232;ENSG00000128973;ENSG00000103647;ENSG00000169018;ENSG00000260602;ENSG00000137809;ENSG00000255346;ENSG00000258484	ANP32A;CARS1P1;CLN6;CORO2B;FEM1B;HMGN2P40;ITGA11;NOX5;SPESP1
chr15	68947661	69427661	ENSG00000212766;ENSG00000138604;ENSG00000137807;ENSG00000259426;ENSG00000255346;ENSG00000137819;ENSG00000261634	EWSAT1;GLCE;KIF23;KIF23-AS1;NOX5;PAQR5;PAQR5-DT
chr15	69427661	69627661	ENSG00000245750;ENSG00000137807;ENSG00000259215;ENSG00000137818	DRAIC;KIF23;LINC02896;RPLP1
chr15	69627661	70747661	ENSG00000245750;ENSG00000259496;ENSG00000280639;ENSG00000259473;ENSG00000207965;ENSG00000200216;ENSG00000280515;ENSG00000281264;ENSG00000140332;ENSG00000137831	DRAIC;GEMIN8P1;LINC02204;LINC02205;MIR629;RNU6-745P;SALRNA2;SALRNA3;TLE3;UACA
chr15	70747661	70907661	ENSG00000259470;ENSG00000166173;ENSG00000137821;ENSG00000235420;ENSG00000129028;ENSG00000137831	KRT8P9;LARP6;LRRC49;RPL29P30;THAP10;UACA
chr15	70907661	71027661	ENSG00000137821	LRRC49
chr15	71027661	71427661	ENSG00000225362;ENSG00000259781;ENSG00000137821;ENSG00000212664;ENSG00000242276;ENSG00000187720;ENSG00000259964	CT62;HMGB1P6;LRRC49;RPL17P39;RPL5P3;THSD4;THSD4-AS1
chr15	71427661	71707661	ENSG00000187720	THSD4
chr15	71707661	71827659	ENSG00000066933;ENSG00000278570;ENSG00000187720	MYO9A;NR2E3;THSD4
chr15	71827659	72227659	ENSG00000260576;ENSG00000175318;ENSG00000066933;ENSG00000067225;ENSG00000200873;ENSG00000222094;ENSG00000243568;ENSG00000166192	EIF5A2P1;GRAMD2A;MYO9A;PKM;RNA5SP399;RNU2-65P;RPL21P115;SENP8
chr15	72227659	72667659	ENSG00000166233;ENSG00000140488;ENSG00000215186;ENSG00000213614;ENSG00000260339;ENSG00000259783;ENSG00000283798;ENSG00000137817;ENSG00000271072;ENSG00000067225;ENSG00000274350;ENSG00000243007;ENSG00000187806;ENSG00000261423	ARIH1;CELF6;GOLGA6B;HEXA;HEXA-AS1;LINC02259;MIR630;PARP6;PHB1P20;PKM;RN7SL853P;RPL12P35;TMEM202;TMEM202-AS1
chr15	72667659	72827659	ENSG00000159322;ENSG00000260898;ENSG00000140463;ENSG00000175202	ADPGK;ADPGK-AS1;BBS4;HIGD2B
chr15	72827659	73187659	ENSG00000259691;ENSG00000067141;ENSG00000259259;ENSG00000259440	FKBP1AP2;NEO1;NPM1P42;NPM1P43
chr15	73187659	73387659	ENSG00000138622;ENSG00000067141	HCN4;NEO1
chr15	73387659	73747659	ENSG00000103855;ENSG00000205363;ENSG00000259186;ENSG00000156642;ENSG00000281183;ENSG00000183324	CD276;INSYN1;MRPS15P1;NPTN;NPTN-IT1;REC114
chr15	73747659	73987659	ENSG00000205363;ENSG00000260469;ENSG00000129038;ENSG00000261801;ENSG00000067221;ENSG00000167139	INSYN1;INSYN1-AS1;LOXL1;LOXL1-AS1;STOML1;TBC1D21
chr15	73987659	74107659	ENSG00000214702;ENSG00000260096;ENSG00000159289;ENSG00000167178;ENSG00000140464;ENSG00000278604;ENSG00000067221	COMMD4P2;DNM1P33;GOLGA6A;ISLR2;PML;RN7SL429P;STOML1
